Fecha,Anio,MesNumero,Mes,Canal,Subcanal,Ventas,VentasMesAnterior,VentasAnioAnterior,Objetivo,ImagenCanal
2025-11-01,2025,11,Noviembre,CAFETERIA,Cafeteria Centro,19402,22186,18276,19555,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2025-12-01,2025,12,Diciembre,CAFETERIA,Cafeteria Centro,22590,19402,22385,23952,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2026-01-01,2026,1,Enero,CAFETERIA,Cafeteria Centro,20061,22590,21102,22579,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2026-02-01,2026,2,Febrero,CAFETERIA,Cafeteria Centro,21743,20061,18181,19454,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2026-03-01,2026,3,Marzo,CAFETERIA,Cafeteria Centro,20545,21743,16967,18155,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2026-04-01,2026,4,Abril,CAFETERIA,Cafeteria Centro,18532,20545,19614,20987,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2026-05-01,2026,5,Mayo,CAFETERIA,Cafeteria Centro,19729,18532,16737,17909,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2026-06-01,2026,6,Junio,CAFETERIA,Cafeteria Centro,17029,19729,18035,19297,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2026-07-01,2026,7,Julio,CAFETERIA,Cafeteria Centro,17522,17029,14494,15509,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2026-08-01,2026,8,Agosto,CAFETERIA,Cafeteria Centro,15186,17522,16056,17180,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2026-09-01,2026,9,Septiembre,CAFETERIA,Cafeteria Centro,22157,15186,18378,19664,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2026-10-01,2026,10,Octubre,CAFETERIA,Cafeteria Centro,20478,22157,22186,23739,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2026-11-01,2026,11,Noviembre,CAFETERIA,Cafeteria Centro,23242,20478,19402,20760,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2026-12-01,2026,12,Diciembre,CAFETERIA,Cafeteria Centro,21387,23242,22590,24171,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-01-01,2024,1,Enero,CAFETERIA,Cafeteria Barrio,14304,,,13589,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-02-01,2024,2,Febrero,CAFETERIA,Cafeteria Barrio,12960,14304,,12312,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-03-01,2024,3,Marzo,CAFETERIA,Cafeteria Barrio,11796,12960,,11206,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-04-01,2024,4,Abril,CAFETERIA,Cafeteria Barrio,12950,11796,,12302,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-05-01,2024,5,Mayo,CAFETERIA,Cafeteria Barrio,11635,12950,,11053,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-06-01,2024,6,Junio,CAFETERIA,Cafeteria Barrio,12206,11635,,11596,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-07-01,2024,7,Julio,CAFETERIA,Cafeteria Barrio,10356,12206,,9838,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-08-01,2024,8,Agosto,CAFETERIA,Cafeteria Barrio,10606,10356,,10076,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-09-01,2024,9,Septiembre,CAFETERIA,Cafeteria Barrio,12775,10606,,12136,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-10-01,2024,10,Octubre,CAFETERIA,Cafeteria Barrio,15413,12775,,14642,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-11-01,2024,11,Noviembre,CAFETERIA,Cafeteria Barrio,13108,15413,,12453,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-12-01,2024,12,Diciembre,CAFETERIA,Cafeteria Barrio,16063,13108,,15260,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2025-01-01,2025,1,Enero,CAFETERIA,Cafeteria Barrio,12577,16063,14304,15305,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
